DATE EVENT;X;Y;EVENT;VALUE1;VALUE2;CELL_ID;COMMENT;date ajout;resp. ajout;
20/10/2052;0;0;microNekton;;;;764;01/07/2025;JLF;
01/11/2052;0;0;current;;;;765;24/10/2024;JLF;
15/11/2052;0;0;chlorophyll;;;;766;02/04/2025;JLF;
20/11/2052;0;0;microNekton;;;;766;01/07/2025;JLF;
01/12/2052;0;0;current;;;;767;24/10/2024;JLF;
15/12/2052;0;0;chlorophyll;;;;768;02/04/2025;JLF;
20/12/2052;0;0;microNekton;;;;768;01/07/2025;JLF;
01/01/2053;0;0;current;;;;769;24/10/2024;JLF;
14/01/2053;0;0;compute_energy;;;;128;03/04/2025;JLF;
15/01/2053;0;0;chlorophyll;;;;770;02/04/2025;JLF;
20/01/2053;0;0;microNekton;;;;770;01/07/2025;JLF;
01/02/2053;0;0;current;;;;771;24/10/2024;JLF;
15/02/2053;0;0;chlorophyll;;;;772;02/04/2025;JLF;
20/02/2053;0;0;microNekton;;;;772;01/07/2025;JLF;
01/03/2053;0;0;current;;;;773;24/10/2024;JLF;
15/03/2053;0;0;chlorophyll;;;;774;02/04/2025;JLF;
20/03/2053;0;0;microNekton;;;;774;01/07/2025;JLF;
01/04/2053;0;0;current;;;;775;24/10/2024;JLF;
14/04/2053;0;0;compute_energy;;;;129;03/04/2025;JLF;
15/04/2053;0;0;chlorophyll;;;;776;02/04/2025;JLF;
20/04/2053;0;0;microNekton;;;;776;01/07/2025;JLF;
01/05/2053;0;0;current;;;;777;24/10/2024;JLF;
15/05/2053;0;0;chlorophyll;;;;778;02/04/2025;JLF;
20/05/2053;0;0;microNekton;;;;778;01/07/2025;JLF;
01/06/2053;0;0;current;;;;779;24/10/2024;JLF;
15/06/2053;0;0;chlorophyll;;;;780;02/04/2025;JLF;
20/06/2053;0;0;microNekton;;;;780;01/07/2025;JLF;
01/07/2053;0;0;current;;;;781;24/10/2024;JLF;
14/07/2053;0;0;compute_energy;;;;130;03/04/2025;JLF;
15/07/2053;0;0;chlorophyll;;;;782;02/04/2025;JLF;
20/07/2053;0;0;microNekton;;;;782;01/07/2025;JLF;
01/08/2053;0;0;current;;;;783;24/10/2024;JLF;
15/08/2053;0;0;chlorophyll;;;;784;02/04/2025;JLF;
20/08/2053;0;0;microNekton;;;;784;01/07/2025;JLF;
01/09/2053;0;0;current;;;;785;24/10/2024;JLF;
15/09/2053;0;0;chlorophyll;;;;786;02/04/2025;JLF;
20/09/2053;0;0;microNekton;;;;786;01/07/2025;JLF;
01/10/2053;0;0;current;;;;787;24/10/2024;JLF;
14/10/2053;0;0;compute_energy;;;;131;03/04/2025;JLF;
15/10/2053;0;0;chlorophyll;;;;788;02/04/2025;JLF;
20/10/2053;0;0;microNekton;;;;788;01/07/2025;JLF;
01/11/2053;0;0;current;;;;789;24/10/2024;JLF;
15/11/2053;0;0;chlorophyll;;;;790;02/04/2025;JLF;
20/11/2053;0;0;microNekton;;;;790;01/07/2025;JLF;
01/12/2053;0;0;current;;;;791;24/10/2024;JLF;
15/12/2053;0;0;chlorophyll;;;;792;02/04/2025;JLF;
20/12/2053;0;0;microNekton;;;;792;01/07/2025;JLF;
01/01/2054;0;0;current;;;;793;24/10/2024;JLF;
14/01/2054;0;0;compute_energy;;;;132;03/04/2025;JLF;
15/01/2054;0;0;chlorophyll;;;;794;02/04/2025;JLF;
20/01/2054;0;0;microNekton;;;;794;01/07/2025;JLF;
01/02/2054;0;0;current;;;;795;24/10/2024;JLF;
15/02/2054;0;0;chlorophyll;;;;796;02/04/2025;JLF;
20/02/2054;0;0;microNekton;;;;796;01/07/2025;JLF;
01/03/2054;0;0;current;;;;797;24/10/2024;JLF;
15/03/2054;0;0;chlorophyll;;;;798;02/04/2025;JLF;
20/03/2054;0;0;microNekton;;;;798;01/07/2025;JLF;
01/04/2054;0;0;current;;;;799;24/10/2024;JLF;
14/04/2054;0;0;compute_energy;;;;133;03/04/2025;JLF;
15/04/2054;0;0;chlorophyll;;;;800;02/04/2025;JLF;
20/04/2054;0;0;microNekton;;;;800;01/07/2025;JLF;
01/05/2054;0;0;current;;;;801;24/10/2024;JLF;
15/05/2054;0;0;chlorophyll;;;;802;02/04/2025;JLF;
20/05/2054;0;0;microNekton;;;;802;01/07/2025;JLF;
01/06/2054;0;0;current;;;;803;24/10/2024;JLF;
15/06/2054;0;0;chlorophyll;;;;804;02/04/2025;JLF;
20/06/2054;0;0;microNekton;;;;804;01/07/2025;JLF;
01/07/2054;0;0;current;;;;805;24/10/2024;JLF;
14/07/2054;0;0;compute_energy;;;;134;03/04/2025;JLF;
15/07/2054;0;0;chlorophyll;;;;806;02/04/2025;JLF;
20/07/2054;0;0;microNekton;;;;806;01/07/2025;JLF;
01/08/2054;0;0;current;;;;807;24/10/2024;JLF;
15/08/2054;0;0;chlorophyll;;;;808;02/04/2025;JLF;
20/08/2054;0;0;microNekton;;;;808;01/07/2025;JLF;
01/09/2054;0;0;current;;;;809;24/10/2024;JLF;
15/09/2054;0;0;chlorophyll;;;;810;02/04/2025;JLF;
20/09/2054;0;0;microNekton;;;;810;01/07/2025;JLF;
01/10/2054;0;0;current;;;;811;24/10/2024;JLF;
14/10/2054;0;0;compute_energy;;;;135;03/04/2025;JLF;
15/10/2054;0;0;chlorophyll;;;;812;02/04/2025;JLF;
20/10/2054;0;0;microNekton;;;;812;01/07/2025;JLF;
01/11/2054;0;0;current;;;;813;24/10/2024;JLF;
15/11/2054;0;0;chlorophyll;;;;814;02/04/2025;JLF;
20/11/2054;0;0;microNekton;;;;814;01/07/2025;JLF;
01/12/2054;0;0;current;;;;815;24/10/2024;JLF;
15/12/2054;0;0;chlorophyll;;;;816;02/04/2025;JLF;
20/12/2054;0;0;microNekton;;;;816;01/07/2025;JLF;
01/01/2055;0;0;current;;;;817;24/10/2024;JLF;
14/01/2055;0;0;compute_energy;;;;136;03/04/2025;JLF;
15/01/2055;0;0;chlorophyll;;;;818;02/04/2025;JLF;
20/01/2055;0;0;microNekton;;;;818;01/07/2025;JLF;
01/02/2055;0;0;current;;;;819;24/10/2024;JLF;
15/02/2055;0;0;chlorophyll;;;;820;02/04/2025;JLF;
20/02/2055;0;0;microNekton;;;;820;01/07/2025;JLF;
01/03/2055;0;0;current;;;;821;24/10/2024;JLF;
15/03/2055;0;0;chlorophyll;;;;822;02/04/2025;JLF;
20/03/2055;0;0;microNekton;;;;822;01/07/2025;JLF;
01/04/2055;0;0;current;;;;823;24/10/2024;JLF;
14/04/2055;0;0;compute_energy;;;;137;03/04/2025;JLF;
15/04/2055;0;0;chlorophyll;;;;824;02/04/2025;JLF;
20/04/2055;0;0;microNekton;;;;824;01/07/2025;JLF;
01/05/2055;0;0;current;;;;825;24/10/2024;JLF;
15/05/2055;0;0;chlorophyll;;;;826;02/04/2025;JLF;
20/05/2055;0;0;microNekton;;;;826;01/07/2025;JLF;
01/06/2055;0;0;current;;;;827;24/10/2024;JLF;
15/06/2055;0;0;chlorophyll;;;;828;02/04/2025;JLF;
20/06/2055;0;0;microNekton;;;;828;01/07/2025;JLF;
01/07/2055;0;0;current;;;;829;24/10/2024;JLF;
14/07/2055;0;0;compute_energy;;;;138;03/04/2025;JLF;
15/07/2055;0;0;chlorophyll;;;;830;02/04/2025;JLF;
20/07/2055;0;0;microNekton;;;;830;01/07/2025;JLF;
01/08/2055;0;0;current;;;;831;24/10/2024;JLF;
15/08/2055;0;0;chlorophyll;;;;832;02/04/2025;JLF;
20/08/2055;0;0;microNekton;;;;832;01/07/2025;JLF;
01/09/2055;0;0;current;;;;833;24/10/2024;JLF;
15/09/2055;0;0;chlorophyll;;;;834;02/04/2025;JLF;
20/09/2055;0;0;microNekton;;;;834;01/07/2025;JLF;
01/10/2055;0;0;current;;;;835;24/10/2024;JLF;
14/10/2055;0;0;compute_energy;;;;139;03/04/2025;JLF;
15/10/2055;0;0;chlorophyll;;;;836;02/04/2025;JLF;
20/10/2055;0;0;microNekton;;;;836;01/07/2025;JLF;
01/11/2055;0;0;current;;;;837;24/10/2024;JLF;
15/11/2055;0;0;chlorophyll;;;;838;02/04/2025;JLF;
20/11/2055;0;0;microNekton;;;;838;01/07/2025;JLF;
01/12/2055;0;0;current;;;;839;24/10/2024;JLF;
15/12/2055;0;0;chlorophyll;;;;840;02/04/2025;JLF;
20/12/2055;0;0;microNekton;;;;840;01/07/2025;JLF;
01/01/2056;0;0;current;;;;841;24/10/2024;JLF;
14/01/2056;0;0;compute_energy;;;;140;03/04/2025;JLF;
15/01/2056;0;0;chlorophyll;;;;842;02/04/2025;JLF;
20/01/2056;0;0;microNekton;;;;842;01/07/2025;JLF;
01/02/2056;0;0;current;;;;843;24/10/2024;JLF;
15/02/2056;0;0;chlorophyll;;;;844;02/04/2025;JLF;
20/02/2056;0;0;microNekton;;;;844;01/07/2025;JLF;
01/03/2056;0;0;current;;;;845;24/10/2024;JLF;
15/03/2056;0;0;chlorophyll;;;;846;02/04/2025;JLF;
20/03/2056;0;0;microNekton;;;;846;01/07/2025;JLF;
01/04/2056;0;0;current;;;;847;24/10/2024;JLF;
14/04/2056;0;0;compute_energy;;;;141;03/04/2025;JLF;
15/04/2056;0;0;chlorophyll;;;;848;02/04/2025;JLF;
20/04/2056;0;0;microNekton;;;;848;01/07/2025;JLF;
01/05/2056;0;0;current;;;;849;24/10/2024;JLF;
15/05/2056;0;0;chlorophyll;;;;850;02/04/2025;JLF;
20/05/2056;0;0;microNekton;;;;850;01/07/2025;JLF;
01/06/2056;0;0;current;;;;851;24/10/2024;JLF;
15/06/2056;0;0;chlorophyll;;;;852;02/04/2025;JLF;
20/06/2056;0;0;microNekton;;;;852;01/07/2025;JLF;
01/07/2056;0;0;current;;;;853;24/10/2024;JLF;
14/07/2056;0;0;compute_energy;;;;142;03/04/2025;JLF;
15/07/2056;0;0;chlorophyll;;;;854;02/04/2025;JLF;
20/07/2056;0;0;microNekton;;;;854;01/07/2025;JLF;
01/08/2056;0;0;current;;;;855;24/10/2024;JLF;
15/08/2056;0;0;chlorophyll;;;;856;02/04/2025;JLF;
20/08/2056;0;0;microNekton;;;;856;01/07/2025;JLF;
01/09/2056;0;0;current;;;;857;24/10/2024;JLF;
15/09/2056;0;0;chlorophyll;;;;858;02/04/2025;JLF;
20/09/2056;0;0;microNekton;;;;858;01/07/2025;JLF;
01/10/2056;0;0;current;;;;859;24/10/2024;JLF;
14/10/2056;0;0;compute_energy;;;;143;03/04/2025;JLF;
15/10/2056;0;0;chlorophyll;;;;860;02/04/2025;JLF;
20/10/2056;0;0;microNekton;;;;860;01/07/2025;JLF;
01/11/2056;0;0;current;;;;861;24/10/2024;JLF;
15/11/2056;0;0;chlorophyll;;;;862;02/04/2025;JLF;
20/11/2056;0;0;microNekton;;;;862;01/07/2025;JLF;
01/12/2056;0;0;current;;;;863;24/10/2024;JLF;
15/12/2056;0;0;chlorophyll;;;;864;02/04/2025;JLF;
20/12/2056;0;0;microNekton;;;;864;01/07/2025;JLF;
01/01/2057;0;0;current;;;;865;24/10/2024;JLF;
14/01/2057;0;0;compute_energy;;;;144;03/04/2025;JLF;
15/01/2057;0;0;chlorophyll;;;;866;02/04/2025;JLF;
20/01/2057;0;0;microNekton;;;;866;01/07/2025;JLF;
01/02/2057;0;0;current;;;;867;24/10/2024;JLF;
15/02/2057;0;0;chlorophyll;;;;868;02/04/2025;JLF;
20/02/2057;0;0;microNekton;;;;868;01/07/2025;JLF;
01/03/2057;0;0;current;;;;869;24/10/2024;JLF;
15/03/2057;0;0;chlorophyll;;;;870;02/04/2025;JLF;
20/03/2057;0;0;microNekton;;;;870;01/07/2025;JLF;
01/04/2057;0;0;current;;;;871;24/10/2024;JLF;
14/04/2057;0;0;compute_energy;;;;145;03/04/2025;JLF;
15/04/2057;0;0;chlorophyll;;;;872;02/04/2025;JLF;
20/04/2057;0;0;microNekton;;;;872;01/07/2025;JLF;
01/05/2057;0;0;current;;;;873;24/10/2024;JLF;
15/05/2057;0;0;chlorophyll;;;;874;02/04/2025;JLF;
20/05/2057;0;0;microNekton;;;;874;01/07/2025;JLF;
01/06/2057;0;0;current;;;;875;24/10/2024;JLF;
15/06/2057;0;0;chlorophyll;;;;876;02/04/2025;JLF;
20/06/2057;0;0;microNekton;;;;876;01/07/2025;JLF;
01/07/2057;0;0;current;;;;877;24/10/2024;JLF;
14/07/2057;0;0;compute_energy;;;;146;03/04/2025;JLF;
15/07/2057;0;0;chlorophyll;;;;878;02/04/2025;JLF;
20/07/2057;0;0;microNekton;;;;878;01/07/2025;JLF;
01/08/2057;0;0;current;;;;879;24/10/2024;JLF;
15/08/2057;0;0;chlorophyll;;;;880;02/04/2025;JLF;
20/08/2057;0;0;microNekton;;;;880;01/07/2025;JLF;
01/09/2057;0;0;current;;;;881;24/10/2024;JLF;
15/09/2057;0;0;chlorophyll;;;;882;02/04/2025;JLF;
20/09/2057;0;0;microNekton;;;;882;01/07/2025;JLF;
01/10/2057;0;0;current;;;;883;24/10/2024;JLF;
14/10/2057;0;0;compute_energy;;;;147;03/04/2025;JLF;
15/10/2057;0;0;chlorophyll;;;;884;02/04/2025;JLF;
20/10/2057;0;0;microNekton;;;;884;01/07/2025;JLF;
01/11/2057;0;0;current;;;;885;24/10/2024;JLF;
15/11/2057;0;0;chlorophyll;;;;886;02/04/2025;JLF;
20/11/2057;0;0;microNekton;;;;886;01/07/2025;JLF;
01/12/2057;0;0;current;;;;887;24/10/2024;JLF;
15/12/2057;0;0;chlorophyll;;;;888;02/04/2025;JLF;
20/12/2057;0;0;microNekton;;;;888;01/07/2025;JLF;
01/01/2058;0;0;current;;;;889;24/10/2024;JLF;
14/01/2058;0;0;compute_energy;;;;148;03/04/2025;JLF;
15/01/2058;0;0;chlorophyll;;;;890;02/04/2025;JLF;
20/01/2058;0;0;microNekton;;;;890;01/07/2025;JLF;
01/02/2058;0;0;current;;;;891;24/10/2024;JLF;
15/02/2058;0;0;chlorophyll;;;;892;02/04/2025;JLF;
20/02/2058;0;0;microNekton;;;;892;01/07/2025;JLF;
01/03/2058;0;0;current;;;;893;24/10/2024;JLF;
15/03/2058;0;0;chlorophyll;;;;894;02/04/2025;JLF;
20/03/2058;0;0;microNekton;;;;894;01/07/2025;JLF;
01/04/2058;0;0;current;;;;895;24/10/2024;JLF;
14/04/2058;0;0;compute_energy;;;;149;03/04/2025;JLF;
15/04/2058;0;0;chlorophyll;;;;896;02/04/2025;JLF;
20/04/2058;0;0;microNekton;;;;896;01/07/2025;JLF;
01/05/2058;0;0;current;;;;897;24/10/2024;JLF;
15/05/2058;0;0;chlorophyll;;;;898;02/04/2025;JLF;
20/05/2058;0;0;microNekton;;;;898;01/07/2025;JLF;
01/06/2058;0;0;current;;;;899;24/10/2024;JLF;
15/06/2058;0;0;chlorophyll;;;;900;02/04/2025;JLF;
20/06/2058;0;0;microNekton;;;;900;01/07/2025;JLF;
01/07/2058;0;0;current;;;;901;24/10/2024;JLF;
14/07/2058;0;0;compute_energy;;;;150;03/04/2025;JLF;
15/07/2058;0;0;chlorophyll;;;;902;02/04/2025;JLF;
20/07/2058;0;0;microNekton;;;;902;01/07/2025;JLF;
01/08/2058;0;0;current;;;;903;24/10/2024;JLF;
15/08/2058;0;0;chlorophyll;;;;904;02/04/2025;JLF;
20/08/2058;0;0;microNekton;;;;904;01/07/2025;JLF;
01/09/2058;0;0;current;;;;905;24/10/2024;JLF;
15/09/2058;0;0;chlorophyll;;;;906;02/04/2025;JLF;
20/09/2058;0;0;microNekton;;;;906;01/07/2025;JLF;
01/10/2058;0;0;current;;;;907;24/10/2024;JLF;
14/10/2058;0;0;compute_energy;;;;151;03/04/2025;JLF;
15/10/2058;0;0;chlorophyll;;;;908;02/04/2025;JLF;
20/10/2058;0;0;microNekton;;;;908;01/07/2025;JLF;
01/11/2058;0;0;current;;;;909;24/10/2024;JLF;
15/11/2058;0;0;chlorophyll;;;;910;02/04/2025;JLF;
20/11/2058;0;0;microNekton;;;;910;01/07/2025;JLF;
01/12/2058;0;0;current;;;;911;24/10/2024;JLF;
15/12/2058;0;0;chlorophyll;;;;912;02/04/2025;JLF;
20/12/2058;0;0;microNekton;;;;912;01/07/2025;JLF;
01/01/2059;0;0;current;;;;913;24/10/2024;JLF;
14/01/2059;0;0;compute_energy;;;;152;03/04/2025;JLF;
15/01/2059;0;0;chlorophyll;;;;914;02/04/2025;JLF;
20/01/2059;0;0;microNekton;;;;914;01/07/2025;JLF;
01/02/2059;0;0;current;;;;915;24/10/2024;JLF;
15/02/2059;0;0;chlorophyll;;;;916;02/04/2025;JLF;
20/02/2059;0;0;microNekton;;;;916;01/07/2025;JLF;
01/03/2059;0;0;current;;;;917;24/10/2024;JLF;
15/03/2059;0;0;chlorophyll;;;;918;02/04/2025;JLF;
20/03/2059;0;0;microNekton;;;;918;01/07/2025;JLF;
01/04/2059;0;0;current;;;;919;24/10/2024;JLF;
14/04/2059;0;0;compute_energy;;;;153;03/04/2025;JLF;
15/04/2059;0;0;chlorophyll;;;;920;02/04/2025;JLF;
20/04/2059;0;0;microNekton;;;;920;01/07/2025;JLF;
01/05/2059;0;0;current;;;;921;24/10/2024;JLF;
15/05/2059;0;0;chlorophyll;;;;922;02/04/2025;JLF;
20/05/2059;0;0;microNekton;;;;922;01/07/2025;JLF;
01/06/2059;0;0;current;;;;923;24/10/2024;JLF;
15/06/2059;0;0;chlorophyll;;;;924;02/04/2025;JLF;
20/06/2059;0;0;microNekton;;;;924;01/07/2025;JLF;
01/07/2059;0;0;current;;;;925;24/10/2024;JLF;
14/07/2059;0;0;compute_energy;;;;154;03/04/2025;JLF;
15/07/2059;0;0;chlorophyll;;;;926;02/04/2025;JLF;
20/07/2059;0;0;microNekton;;;;926;01/07/2025;JLF;
01/08/2059;0;0;current;;;;927;24/10/2024;JLF;
15/08/2059;0;0;chlorophyll;;;;928;02/04/2025;JLF;
20/08/2059;0;0;microNekton;;;;928;01/07/2025;JLF;
01/09/2059;0;0;current;;;;929;24/10/2024;JLF;
15/09/2059;0;0;chlorophyll;;;;930;02/04/2025;JLF;
20/09/2059;0;0;microNekton;;;;930;01/07/2025;JLF;
01/10/2059;0;0;current;;;;931;24/10/2024;JLF;
14/10/2059;0;0;compute_energy;;;;155;03/04/2025;JLF;
15/10/2059;0;0;chlorophyll;;;;932;02/04/2025;JLF;
20/10/2059;0;0;microNekton;;;;932;01/07/2025;JLF;
01/11/2059;0;0;current;;;;933;24/10/2024;JLF;
15/11/2059;0;0;chlorophyll;;;;934;02/04/2025;JLF;
20/11/2059;0;0;microNekton;;;;934;01/07/2025;JLF;
01/12/2059;0;0;current;;;;935;24/10/2024;JLF;
15/12/2059;0;0;chlorophyll;;;;936;02/04/2025;JLF;
20/12/2059;0;0;microNekton;;;;936;01/07/2025;JLF;
01/01/2060;0;0;current;;;;937;24/10/2024;JLF;
14/01/2060;0;0;compute_energy;;;;156;03/04/2025;JLF;
15/01/2060;0;0;chlorophyll;;;;938;02/04/2025;JLF;
20/01/2060;0;0;microNekton;;;;938;01/07/2025;JLF;
01/02/2060;0;0;current;;;;939;24/10/2024;JLF;
15/02/2060;0;0;chlorophyll;;;;940;02/04/2025;JLF;
20/02/2060;0;0;microNekton;;;;940;01/07/2025;JLF;
01/03/2060;0;0;current;;;;941;24/10/2024;JLF;
15/03/2060;0;0;chlorophyll;;;;942;02/04/2025;JLF;
20/03/2060;0;0;microNekton;;;;942;01/07/2025;JLF;
01/04/2060;0;0;current;;;;943;24/10/2024;JLF;
14/04/2060;0;0;compute_energy;;;;157;03/04/2025;JLF;
15/04/2060;0;0;chlorophyll;;;;944;02/04/2025;JLF;
20/04/2060;0;0;microNekton;;;;944;01/07/2025;JLF;
01/05/2060;0;0;current;;;;945;24/10/2024;JLF;
15/05/2060;0;0;chlorophyll;;;;946;02/04/2025;JLF;
20/05/2060;0;0;microNekton;;;;946;01/07/2025;JLF;
01/06/2060;0;0;current;;;;947;24/10/2024;JLF;
15/06/2060;0;0;chlorophyll;;;;948;02/04/2025;JLF;
20/06/2060;0;0;microNekton;;;;948;01/07/2025;JLF;
01/07/2060;0;0;current;;;;949;24/10/2024;JLF;
14/07/2060;0;0;compute_energy;;;;158;03/04/2025;JLF;
15/07/2060;0;0;chlorophyll;;;;950;02/04/2025;JLF;
20/07/2060;0;0;microNekton;;;;950;01/07/2025;JLF;
01/08/2060;0;0;current;;;;951;24/10/2024;JLF;
15/08/2060;0;0;chlorophyll;;;;952;02/04/2025;JLF;
20/08/2060;0;0;microNekton;;;;952;01/07/2025;JLF;
01/09/2060;0;0;current;;;;953;24/10/2024;JLF;
15/09/2060;0;0;chlorophyll;;;;954;02/04/2025;JLF;
20/09/2060;0;0;microNekton;;;;954;01/07/2025;JLF;
01/10/2060;0;0;current;;;;955;24/10/2024;JLF;
14/10/2060;0;0;compute_energy;;;;159;03/04/2025;JLF;
15/10/2060;0;0;chlorophyll;;;;956;02/04/2025;JLF;
20/10/2060;0;0;microNekton;;;;956;01/07/2025;JLF;
01/11/2060;0;0;current;;;;957;24/10/2024;JLF;
15/11/2060;0;0;chlorophyll;;;;958;02/04/2025;JLF;
20/11/2060;0;0;microNekton;;;;958;01/07/2025;JLF;
01/12/2060;0;0;current;;;;959;24/10/2024;JLF;
15/12/2060;0;0;chlorophyll;;;;960;02/04/2025;JLF;
20/12/2060;0;0;microNekton;;;;960;01/07/2025;JLF;
01/01/2061;0;0;current;;;;961;24/10/2024;JLF;
14/01/2061;0;0;compute_energy;;;;160;03/04/2025;JLF;
15/01/2061;0;0;chlorophyll;;;;962;02/04/2025;JLF;
20/01/2061;0;0;microNekton;;;;962;01/07/2025;JLF;
01/02/2061;0;0;current;;;;963;24/10/2024;JLF;
15/02/2061;0;0;chlorophyll;;;;964;02/04/2025;JLF;
20/02/2061;0;0;microNekton;;;;964;01/07/2025;JLF;
01/03/2061;0;0;current;;;;965;24/10/2024;JLF;
15/03/2061;0;0;chlorophyll;;;;966;02/04/2025;JLF;
20/03/2061;0;0;microNekton;;;;966;01/07/2025;JLF;
01/04/2061;0;0;current;;;;967;24/10/2024;JLF;
14/04/2061;0;0;compute_energy;;;;161;03/04/2025;JLF;
15/04/2061;0;0;chlorophyll;;;;968;02/04/2025;JLF;
20/04/2061;0;0;microNekton;;;;968;01/07/2025;JLF;
01/05/2061;0;0;current;;;;969;24/10/2024;JLF;
15/05/2061;0;0;chlorophyll;;;;970;02/04/2025;JLF;
20/05/2061;0;0;microNekton;;;;970;01/07/2025;JLF;
01/06/2061;0;0;current;;;;971;24/10/2024;JLF;
15/06/2061;0;0;chlorophyll;;;;972;02/04/2025;JLF;
20/06/2061;0;0;microNekton;;;;972;01/07/2025;JLF;
01/07/2061;0;0;current;;;;973;24/10/2024;JLF;
14/07/2061;0;0;compute_energy;;;;162;03/04/2025;JLF;
15/07/2061;0;0;chlorophyll;;;;974;02/04/2025;JLF;
20/07/2061;0;0;microNekton;;;;974;01/07/2025;JLF;
01/08/2061;0;0;current;;;;975;24/10/2024;JLF;
15/08/2061;0;0;chlorophyll;;;;976;02/04/2025;JLF;
20/08/2061;0;0;microNekton;;;;976;01/07/2025;JLF;
01/09/2061;0;0;current;;;;977;24/10/2024;JLF;
15/09/2061;0;0;chlorophyll;;;;978;02/04/2025;JLF;
20/09/2061;0;0;microNekton;;;;978;01/07/2025;JLF;
01/10/2061;0;0;current;;;;979;24/10/2024;JLF;
14/10/2061;0;0;compute_energy;;;;163;03/04/2025;JLF;
15/10/2061;0;0;chlorophyll;;;;980;02/04/2025;JLF;
20/10/2061;0;0;microNekton;;;;980;01/07/2025;JLF;
01/11/2061;0;0;current;;;;981;24/10/2024;JLF;
15/11/2061;0;0;chlorophyll;;;;982;02/04/2025;JLF;
20/11/2061;0;0;microNekton;;;;982;01/07/2025;JLF;
01/12/2061;0;0;current;;;;983;24/10/2024;JLF;
15/12/2061;0;0;chlorophyll;;;;984;02/04/2025;JLF;
20/12/2061;0;0;microNekton;;;;984;01/07/2025;JLF;
01/01/2062;0;0;current;;;;985;24/10/2024;JLF;
14/01/2062;0;0;compute_energy;;;;164;03/04/2025;JLF;
15/01/2062;0;0;chlorophyll;;;;986;02/04/2025;JLF;
20/01/2062;0;0;microNekton;;;;986;01/07/2025;JLF;
01/02/2062;0;0;current;;;;987;24/10/2024;JLF;
15/02/2062;0;0;chlorophyll;;;;988;02/04/2025;JLF;
20/02/2062;0;0;microNekton;;;;988;01/07/2025;JLF;
01/03/2062;0;0;current;;;;989;24/10/2024;JLF;
15/03/2062;0;0;chlorophyll;;;;990;02/04/2025;JLF;
20/03/2062;0;0;microNekton;;;;990;01/07/2025;JLF;
01/04/2062;0;0;current;;;;991;24/10/2024;JLF;
14/04/2062;0;0;compute_energy;;;;165;03/04/2025;JLF;
15/04/2062;0;0;chlorophyll;;;;992;02/04/2025;JLF;
20/04/2062;0;0;microNekton;;;;992;01/07/2025;JLF;
01/05/2062;0;0;current;;;;993;24/10/2024;JLF;
15/05/2062;0;0;chlorophyll;;;;994;02/04/2025;JLF;
20/05/2062;0;0;microNekton;;;;994;01/07/2025;JLF;
01/06/2062;0;0;current;;;;995;24/10/2024;JLF;
15/06/2062;0;0;chlorophyll;;;;996;02/04/2025;JLF;
20/06/2062;0;0;microNekton;;;;996;01/07/2025;JLF;
01/07/2062;0;0;current;;;;997;24/10/2024;JLF;
14/07/2062;0;0;compute_energy;;;;166;03/04/2025;JLF;
15/07/2062;0;0;chlorophyll;;;;998;02/04/2025;JLF;
20/07/2062;0;0;microNekton;;;;998;01/07/2025;JLF;
01/08/2062;0;0;current;;;;999;24/10/2024;JLF;
15/08/2062;0;0;chlorophyll;;;;1000;02/04/2025;JLF;
20/08/2062;0;0;microNekton;;;;1000;01/07/2025;JLF;
01/09/2062;0;0;current;;;;1001;24/10/2024;JLF;
15/09/2062;0;0;chlorophyll;;;;1002;02/04/2025;JLF;
20/09/2062;0;0;microNekton;;;;1002;01/07/2025;JLF;
01/10/2062;0;0;current;;;;1003;24/10/2024;JLF;
14/10/2062;0;0;compute_energy;;;;167;03/04/2025;JLF;
15/10/2062;0;0;chlorophyll;;;;1004;02/04/2025;JLF;
20/10/2062;0;0;microNekton;;;;1004;01/07/2025;JLF;
01/11/2062;0;0;current;;;;1005;24/10/2024;JLF;
15/11/2062;0;0;chlorophyll;;;;1006;02/04/2025;JLF;
20/11/2062;0;0;microNekton;;;;1006;01/07/2025;JLF;
01/12/2062;0;0;current;;;;1007;24/10/2024;JLF;
15/12/2062;0;0;chlorophyll;;;;1008;02/04/2025;JLF;
20/12/2062;0;0;microNekton;;;;1008;01/07/2025;JLF;
01/01/2063;0;0;current;;;;1009;24/10/2024;JLF;
14/01/2063;0;0;compute_energy;;;;168;03/04/2025;JLF;
15/01/2063;0;0;chlorophyll;;;;1010;02/04/2025;JLF;
20/01/2063;0;0;microNekton;;;;1010;01/07/2025;JLF;
01/02/2063;0;0;current;;;;1011;24/10/2024;JLF;
15/02/2063;0;0;chlorophyll;;;;1012;02/04/2025;JLF;
20/02/2063;0;0;microNekton;;;;1012;01/07/2025;JLF;
01/03/2063;0;0;current;;;;1013;24/10/2024;JLF;
15/03/2063;0;0;chlorophyll;;;;1014;02/04/2025;JLF;
20/03/2063;0;0;microNekton;;;;1014;01/07/2025;JLF;
01/04/2063;0;0;current;;;;1015;24/10/2024;JLF;
14/04/2063;0;0;compute_energy;;;;169;03/04/2025;JLF;
15/04/2063;0;0;chlorophyll;;;;1016;02/04/2025;JLF;
20/04/2063;0;0;microNekton;;;;1016;01/07/2025;JLF;
01/05/2063;0;0;current;;;;1017;24/10/2024;JLF;
15/05/2063;0;0;chlorophyll;;;;1018;02/04/2025;JLF;
20/05/2063;0;0;microNekton;;;;1018;01/07/2025;JLF;
